date,state,cases,deaths,new_cases,pct_change,seven_day_ave,split
2021-01-09,California,2687450,29699.0,47229.0,0.0178882752618056,43491.857142857145,train
2021-01-10,California,2729858,30000.0,42408.0,0.0157800145118978,44173.0,train
2021-01-11,California,2770482,30381.0,40624.0,0.0148813601293547,44215.142857142855,train
2021-01-12,California,2816366,31105.0,45884.0,0.0165617390764494,42519.857142857145,train
2021-01-13,California,2858041,31653.0,41675.0,0.014797437548955,41138.42857142857,train
2021-01-14,California,2898756,32246.0,40715.0,0.0142457718416215,39586.857142857145,train
2021-01-15,California,2937860,32947.0,39104.0,0.0134899246435367,37411.0,train
2021-01-16,California,2975419,33393.0,37559.0,0.0127844757748838,36442.71428571428,train
2021-01-17,California,3006966,33593.0,31547.0,0.0106025403480989,33250.42857142857,train
2021-01-18,California,3032359,33742.0,25393.0,0.0084447246826202,31087.571428571428,train
2021-01-19,California,3071465,34390.0,39106.0,0.012896230294632,29077.714285714286,train
2021-01-20,California,3090794,35001.0,19329.0,0.0062930881517451,26995.285714285717,train
2021-01-21,California,3116369,35704.0,25575.0,0.0082745728120348,25581.42857142857,train
2021-01-22,California,3141404,36326.0,25035.0,0.0080333875738078,25797.14285714286,train
2021-01-23,California,3164386,36818.0,22982.0,0.0073158371225094,23300.85714285714,train
2021-01-24,California,3186036,37118.0,21650.0,0.006841769619762,23201.0,train
2021-01-25,California,3212939,37499.0,26903.0,0.0084440351584225,22351.42857142857,train
2021-01-26,California,3234571,38222.0,21632.0,0.0067327764392663,21595.42857142857,train
2021-01-27,California,3253201,38927.0,18630.0,0.005759650970716,20816.285714285717,train
2021-01-28,California,3272829,39527.0,19628.0,0.0060334421389887,19718.285714285717,train
2021-01-29,California,3292572,40192.0,19743.0,0.006032395826363,18388.14285714286,train
2021-01-30,California,3310100,40694.0,17528.0,0.0053234978612464,17139.0,train
2021-01-31,California,3324064,40928.0,13964.0,0.0042186036675628,16271.857142857143,train
2021-02-01,California,3341656,41284.0,17592.0,0.0052923168747653,15565.142857142857,train
2021-02-02,California,3354544,41858.0,12888.0,0.0038567704156262,14746.42857142857,train
2021-02-03,California,3367104,42434.0,12560.0,0.0037441750652249,13895.57142857143,train
2021-02-04,California,3381785,43062.0,14681.0,0.0043601266845336,13357.0,train
2021-02-05,California,3395797,43631.0,14012.0,0.0041433739874061,12789.0,train
2021-02-06,California,3407369,43987.0,11572.0,0.0034077419822209,12449.714285714286,train
2021-02-07,California,3417563,44152.0,10194.0,0.0029917511135424,11882.857142857143,train
2021-02-08,California,3431179,44440.0,13616.0,0.0039841255303851,11302.285714285714,train
2021-02-09,California,3441692,44973.0,10513.0,0.0030639613963596,10661.285714285714,train
2021-02-10,California,3450284,45436.0,8592.0,0.0024964465152605,10316.714285714286,train
2021-02-11,California,3460901,45976.0,10617.0,0.0030771379979155,9710.0,train
2021-02-12,California,3470426,46435.0,9525.0,0.0027521734947055,8480.42857142857,train
2021-02-13,California,3479586,46865.0,9160.0,0.0026394454167875,8234.857142857143,train
2021-02-14,California,3485533,47055.0,5947.0,0.0017091113712952,7903.714285714285,train
2021-02-15,California,3490542,47115.0,5009.0,0.0014370829368133,7508.142857142857,train
2021-02-16,California,3499336,47446.0,8794.0,0.0025193795118352,7274.714285714285,train
2021-02-17,California,3505610,47902.0,6274.0,0.0017929115695092,6832.142857142857,train
2021-02-18,California,3513458,48334.0,7848.0,0.0022386974021639,6646.285714285715,train
2021-02-19,California,3521349,48794.0,7891.0,0.0022459354857806,6641.571428571428,train
2021-02-20,California,3527411,49111.0,6062.0,0.0017214993458471,6279.571428571428,train
2021-02-21,California,3532057,49340.0,4646.0,0.0013171133162537,6219.285714285715,train
2021-02-22,California,3537033,49531.0,4976.0,0.0014088107864624,5903.0,train
2021-02-23,California,3543293,49869.0,6260.0,0.0017698449519696,5761.714285714285,train
2021-02-24,California,3549145,50953.0,5852.0,0.0016515710103568,5525.428571428572,train
2021-02-25,California,3554779,51385.0,5634.0,0.0015874245769051,5360.142857142857,train
2021-02-26,California,3561681,51794.0,6902.0,0.0019416115600998,5248.857142857143,train
2021-02-27,California,3566089,51979.0,4408.0,0.0012376178551645,4971.285714285715,train
2021-02-28,California,3569578,52213.0,3489.0,0.0009783827604976,4764.285714285715,train
2021-03-01,California,3573775,52487.0,4197.0,0.0011757692365876,4710.142857142857,train
2021-03-02,California,3578092,52774.0,4317.0,0.0012079663660975,4447.285714285715,train
2021-03-03,California,3582495,53066.0,4403.0,0.0012305441000399,4426.571428571428,train
2021-03-04,California,3587750,53457.0,5255.0,0.0014668548037053,4321.428571428572,train
2021-03-05,California,3592812,53838.0,5062.0,0.0014109121315588,4318.571428571428,train
2021-03-06,California,3597075,54124.0,4263.0,0.0011865357831135,4293.428571428572,train
2021-03-07,California,3599828,54217.0,2753.0,0.0007653440642745,4159.857142857143,train
2021-03-08,California,3604005,54377.0,4177.0,0.0011603332159202,3917.714285714286,train
2021-03-09,California,3608146,54620.0,4141.0,0.0011489995158164,3523.8571428571427,train
2021-03-10,California,3611614,54877.0,3468.0,0.0009611584453621,3448.8571428571427,train
2021-03-11,California,3615174,55132.0,3560.0,0.0009857088825107,3376.714285714286,train
2021-03-12,California,3617479,55336.0,2305.0,0.0006375903345177,3203.1428571428573,train
2021-03-13,California,3621217,56373.0,3738.0,0.0010333162956854,2906.1428571428573,train
2021-03-14,California,3623465,56523.0,2248.0,0.0006207857745061,2891.8571428571427,train
2021-03-15,California,3626427,56630.0,2962.0,0.0008174495958979,2893.5714285714284,train
2021-03-16,California,3628489,56743.0,2062.0,0.0005686037523986,3023.1428571428573,train
2021-03-17,California,3631857,56976.0,3368.0,0.0009282100620946,2801.8571428571427,train
2021-03-18,California,3635429,57213.0,3572.0,0.0009835188995601,2759.0,train
2021-03-19,California,3638641,57417.0,3212.0,0.0008835270885498,2751.0,train
2021-03-20,California,3640830,57495.0,2189.0,0.0006015982340659,2813.1428571428573,train
2021-03-21,California,3642778,57586.0,1948.0,0.0005350428336394,2728.714285714286,train
2021-03-22,California,3645684,57770.0,2906.0,0.0007977428215499,2574.285714285714,train
2021-03-23,California,3648181,57936.0,2497.0,0.0006849194828735,2597.285714285714,train
2021-03-24,California,3650958,58187.0,2777.0,0.000761201267152,2586.0,train
2021-03-25,California,3653449,58413.0,2491.0,0.0006822866765381,2617.714285714286,train
2021-03-26,California,3656822,58630.0,3373.0,0.0009232371931289,2639.5714285714284,train
2021-03-27,California,3658932,58801.0,2110.0,0.0005770037480632,2622.8571428571427,train
2021-03-28,California,3661102,58927.0,2170.0,0.0005930692344104,2584.285714285714,train
2021-03-29,California,3664161,59015.0,3059.0,0.0008355407743352,2605.8571428571427,train
2021-03-30,California,3666541,59116.0,2380.0,0.0006495347775383,2662.1428571428573,train
2021-03-31,California,3669048,59260.0,2507.0,0.0006837507067287,2773.0,train
2021-04-01,California,3671690,59396.0,2642.0,0.0007200777967473,2695.1428571428573,train
2021-04-02,California,3675457,59601.0,3767.0,0.0010259580738025,2702.285714285714,train
2021-04-03,California,3678343,59675.0,2886.0,0.0007852084788366,2685.285714285714,train
2021-04-04,California,3679968,59726.0,1625.0,0.0004417750057565,2672.8571428571427,train
2021-04-05,California,3683077,59788.0,3109.0,0.000844844302994,2659.8571428571427,train
2021-04-06,California,3685338,59874.0,2261.0,0.0006138888760673,2638.0,train
2021-04-07,California,3687758,59976.0,2420.0,0.0006566561873022,2651.0,train
2021-04-08,California,3690309,60115.0,2551.0,0.0006917482112438,2975.285714285714,train
2021-04-09,California,3693923,60272.0,3614.0,0.0009793217857907,3031.1428571428573,train
2021-04-10,California,3696900,60361.0,2977.0,0.0008059182608841,3080.8571428571427,train
2021-04-11,California,3700795,60446.0,3895.0,0.0010535854364468,3090.5714285714284,train
2021-04-12,California,3704295,60484.0,3500.0,0.0009457427390602,3058.285714285714,train
2021-04-13,California,3706904,60535.0,2609.0,0.0007043175557022,2945.5714285714284,train
2021-04-14,California,3709392,60710.0,2488.0,0.0006711800467451,2837.0,train
2021-04-15,California,3711717,60797.0,2325.0,0.0006267873549088,2510.285714285714,train
2021-04-16,California,3714542,60911.0,2825.0,0.0007611032845444,2375.285714285714,train
2021-04-17,California,3716759,60977.0,2217.0,0.0005968434331877,2357.285714285714,train
2021-04-18,California,3718367,61022.0,1608.0,0.0004326349919379,2280.428571428572,train
2021-04-19,California,3720922,61034.0,2555.0,0.0006871295921031,2313.428571428572,train
2021-04-20,California,3723405,61111.0,2483.0,0.0006673077264183,2233.285714285714,train
2021-04-21,California,3725355,61199.0,1950.0,0.0005237141809715,1970.0,train
2021-04-22,California,3727911,61290.0,2556.0,0.0006861091090648,1933.2857142857144,train
2021-04-23,California,3730175,61390.0,2264.0,0.000607310635903,1958.2857142857144,train
2021-04-24,California,3730549,61428.0,374.0,0.0001002633924682,1906.857142857143,train
2021-04-25,California,3731900,61463.0,1351.0,0.0003621450891009,1878.857142857143,train
2021-04-26,California,3734630,61485.0,2730.0,0.0007315308555964,1711.428571428571,train
2021-04-27,California,3736753,61504.0,2123.0,0.000568463274809,1721.2857142857142,train
2021-04-28,California,3738507,61571.0,1754.0,0.0004693914743629,1890.142857142857,train
2021-04-29,California,3739891,61650.0,1384.0,0.0003702012594868,1891.2857142857144,train
2021-04-30,California,3742224,61756.0,2333.0,0.0006238149721475,1822.7142857142856,train
2021-05-01,California,3743780,61853.0,1556.0,0.0004157955269379,1831.857142857143,train
2021-05-02,California,3745139,61924.0,1359.0,0.0003630020994822,1820.142857142857,train
2021-05-03,California,3747389,61961.0,2250.0,0.0006007787694928,1986.4285714285716,train
2021-05-04,California,3749576,62016.0,2187.0,0.000583606345645,1960.857142857143,train
2021-05-05,California,3751248,62065.0,1672.0,0.000445917085025,1924.142857142857,train
2021-05-06,California,3753796,62169.0,2548.0,0.0006792406153899,1880.571428571429,train
2021-05-07,California,3755950,62211.0,2154.0,0.0005738191420099,1856.7142857142856,train
2021-05-08,California,3757249,62270.0,1299.0,0.000345851249351,1771.571428571429,train
2021-05-09,California,3758303,62310.0,1054.0,0.0002805243943109,1761.7142857142858,train
2021-05-10,California,3760386,62332.0,2083.0,0.0005542395065005,1650.0,train
2021-05-11,California,3761977,62363.0,1591.0,0.0004230948631336,1570.142857142857,train
2021-05-12,California,3763580,62468.0,1603.0,0.0004261057417416,1571.857142857143,train
2021-05-13,California,3765346,62573.0,1766.0,0.0004692340803171,1535.571428571429,train
2021-05-14,California,3766941,62626.0,1595.0,0.0004235998497881,1422.571428571429,train
2021-05-15,California,3768252,62647.0,1311.0,0.0003480277498373,1349.142857142857,train
2021-05-16,California,3769052,62681.0,800.0,0.0002123000266436,1347.2857142857142,train
2021-05-17,California,3770344,62701.0,1292.0,0.0003427917683278,1317.7142857142858,train
2021-05-18,California,3771421,62723.0,1077.0,0.0002856503279276,1280.428571428571,train
2021-05-19,California,3773011,62760.0,1590.0,0.0004215917554681,1203.857142857143,train
2021-05-20,California,3774570,62811.0,1559.0,0.0004131978411936,1193.428571428571,train
2021-05-21,California,3775904,62857.0,1334.0,0.0003534177402988,1213.571428571429,train
2021-05-22,California,3776679,62903.0,775.0,0.0002052488622592,1243.857142857143,train
2021-05-23,California,3777406,62928.0,727.0,0.000192497164837,1196.7142857142858,train
2021-05-24,California,3778839,62947.0,1433.0,0.0003793608629838,1729.142857142857,train
2021-05-25,California,3780128,62979.0,1289.0,0.0003411100605239,1745.142857142857,train
2021-05-26,California,3781388,63014.0,1260.0,0.0003333220462375,1745.0,train
2021-05-27,California,3786674,63163.0,5286.0,0.0013978993956715,1727.142857142857,train
2021-05-28,California,3788120,63215.0,1446.0,0.0003818654576548,1577.7142857142858,train
2021-05-29,California,3788894,63236.0,774.0,0.000204322988712,1580.0,train
2021-05-30,California,3789496,63247.0,602.0,0.0001588854161662,1531.857142857143,train
2021-05-31,California,3789883,63249.0,387.0,0.0001021243986008,931.4285714285714,train
2021-06-01,California,3791188,63260.0,1305.0,0.0003443378067344,893.2857142857143,train
2021-06-02,California,3792111,63284.0,923.0,0.0002434593061595,901.1428571428572,train
2021-06-03,California,3793194,63340.0,1083.0,0.0002855929059037,923.2857142857144,train
2021-06-04,California,3794373,62965.0,1179.0,0.0003108198526096,1036.857142857143,train
2021-06-05,California,3795202,63000.0,829.0,0.0002184814197234,1005.2857142857144,train
2021-06-06,California,3795959,63120.0,757.0,0.0001994623738077,1009.0,train
2021-06-07,California,3797141,63132.0,1182.0,0.0003113837636286,1004.0,train
2021-06-08,California,3798225,63155.0,1084.0,0.0002854779424834,976.0,train
2021-06-09,California,3799174,63167.0,949.0,0.0002498535500135,944.2857142857144,train
2021-06-10,California,3800222,63206.0,1048.0,0.0002758494346402,918.7142857142856,train
2021-06-11,California,3801205,63251.0,983.0,0.0002586690988053,907.7142857142856,train
2021-06-12,California,3801812,63143.0,607.0,0.0001596862047692,900.5714285714286,train
2021-06-13,California,3802390,63145.0,578.0,0.000152032767533,888.0,train
2021-06-14,California,3803495,63150.0,1105.0,0.0002906066973666,882.5714285714286,train
2021-06-15,California,3804529,63205.0,1034.0,0.000271855227889,905.2857142857144,train
2021-06-16,California,3805390,63224.0,861.0,0.0002263092225083,896.5714285714286,train
2021-06-17,California,3806400,63254.0,1010.0,0.0002654130062884,906.1428571428572,train
2021-06-18,California,3807542,63290.0,1142.0,0.0003000210172341,932.7142857142856,train
2021-06-19,California,3808088,63309.0,546.0,0.000143399600057,938.5714285714286,train
2021-06-20,California,3808733,63337.0,645.0,0.0001693763379417,941.2857142857144,train
2021-06-21,California,3810024,63353.0,1291.0,0.0003389578634154,941.8571428571428,train
2021-06-22,California,3811099,63370.0,1075.0,0.0002821504536454,978.7142857142856,train
2021-06-23,California,3811979,63425.0,880.0,0.0002309045238657,1012.8571428571428,train
2021-06-24,California,3812993,63490.0,1014.0,0.000266003564028,1044.571428571429,train
2021-06-25,California,3814393,63543.0,1400.0,0.000367165636024,1090.142857142857,train
2021-06-26,California,3815178,63555.0,785.0,0.0002057994548543,1030.2857142857142,train
2021-06-27,California,3816045,63586.0,867.0,0.0002272502095577,675.0,train
2021-06-28,California,3817655,63597.0,1610.0,0.0004219027815448,7659.0,train
2021-06-29,California,3818311,63610.0,656.0,0.0001718332327043,7715.0,train
2021-06-30,California,3816704,63662.0,-1607.0,-0.0004208667130571,7602.857142857143,train
2021-07-01,California,3866606,63709.0,49902.0,0.0130746319337313,7479.0,train
2021-07-02,California,3868398,63649.0,1792.0,0.0004634555473197,7249.0,train
2021-07-03,California,3868398,63648.0,0.0,0.0,7973.857142857143,train
2021-07-04,California,3868398,63648.0,0.0,0.0,8393.714285714286,train
2021-07-05,California,3868398,63648.0,0.0,0.0,5274.571428571428,train
2021-07-06,California,3874128,63710.0,5730.0,0.0014812333167373,5355.428571428572,train
2021-07-07,California,3875460,63748.0,1332.0,0.0003438193059186,5416.714285714285,train
2021-07-08,California,3903528,63805.0,28068.0,0.0072424950844545,5575.714285714285,train
2021-07-09,California,3905886,63870.0,2358.0,0.0006040689345638,6535.714285714285,train
2021-07-10,California,3906315,63874.0,429.0,0.0001098342347933,6381.285714285715,train
2021-07-11,California,3907428,63877.0,1113.0,0.000284923258877,6635.142857142857,train
2021-07-12,California,3914148,63954.0,6720.0,0.0017198013629424,3151.8571428571427,train
2021-07-13,California,3918797,63972.0,4649.0,0.0011877425176565,3518.8571428571427,train
2021-07-14,California,3921906,64002.0,3109.0,0.0007933557160526,3711.428571428572,train
2021-07-15,California,3925591,64041.0,3685.0,0.0009395941667138,3785.714285714286,train
2021-07-16,California,3930518,64083.0,4927.0,0.0012550976400751,4437.571428571428,train
2021-07-17,California,3932295,64085.0,1777.0,0.000452103259672,4619.571428571428,train
2021-07-18,California,3933928,64086.0,1633.0,0.0004152791181739,5102.714285714285,train
2021-07-19,California,3945211,64127.0,11283.0,0.0028681257003178,5850.571428571428,train
2021-07-20,California,3951134,64132.0,5923.0,0.0015013138714254,6412.0,train
2021-07-21,California,3957625,64146.0,6491.0,0.0016428195044764,6527.857142857143,train
2021-07-22,California,3966545,64174.0,8920.0,0.0022538770095701,6592.285714285715,train
2021-07-23,California,3975402,64219.0,8857.0,0.0022329256317525,7310.285714285715,train
2021-07-24,California,3977990,64220.0,2588.0,0.0006510033450706,7692.428571428572,train
2021-07-25,California,3980074,64225.0,2084.0,0.0005238826643605,7864.0,train
2021-07-26,California,3996383,64265.0,16309.0,0.0040976625057724,8047.857142857143,train
2021-07-27,California,4004981,64296.0,8598.0,0.0021514454445432,8392.57142857143,train
2021-07-28,California,4012673,64325.0,7692.0,0.0019206083624365,8500.0,train
2021-07-29,California,4022880,64372.0,10207.0,0.002543690951144,8676.714285714286,train
2021-07-30,California,4034150,64415.0,11270.0,0.002801475559798,9982.285714285714,train
2021-07-31,California,4037490,64417.0,3340.0,0.000827931534524,9844.285714285714,train
2021-08-01,California,4040811,64417.0,3321.0,0.0008225407369431,10189.857142857143,train
2021-08-02,California,4066259,64538.0,25448.0,0.0062977456753112,10519.714285714286,train
2021-08-03,California,4073891,64533.0,7632.0,0.001876909463957,11034.714285714286,train
2021-08-04,California,4084002,64626.0,10111.0,0.0024819024367612,11147.42857142857,train
2021-08-05,California,4096518,64680.0,12516.0,0.003064641006542,13366.285714285714,train
2021-08-06,California,4111393,64719.0,14875.0,0.0036311325862599,11586.42857142857,train
2021-08-07,California,4115522,64732.0,4129.0,0.0010042824901439,11878.142857142857,train
2021-08-08,California,4134375,64777.0,18853.0,0.004580949877075,12073.57142857143,train
2021-08-09,California,4147364,64787.0,12989.0,0.0031417082388511,11908.0,train
2021-08-10,California,4157038,64838.0,9674.0,0.0023325659382682,11928.142857142857,train
2021-08-11,California,4168517,64481.0,11479.0,0.0027613411279858,13243.42857142857,train
2021-08-12,California,4179874,64533.0,11357.0,0.0027244701173103,12177.285714285714,train
2021-08-13,California,4194890,64596.0,15016.0,0.0035924527868542,12211.57142857143,train
2021-08-14,California,4208226,64630.0,13336.0,0.0031791060075472,12386.857142857143,train
2021-08-15,California,4219616,64661.0,11390.0,0.0027066036852583,12990.57142857143,train
2021-08-16,California,4232845,64684.0,13229.0,0.0031351194042301,13949.857142857143,train
2021-08-17,California,4243746,64727.0,10901.0,0.0025753364462908,15531.57142857143,train
2021-08-18,California,4259451,64816.0,15705.0,0.003700739865204,15446.285714285714,train
2021-08-19,California,4277523,64908.0,18072.0,0.0042428003045462,15527.42857142857,train
2021-08-20,California,4303611,65020.0,26088.0,0.0060988567448965,15503.42857142857,train
2021-08-21,California,4316350,65082.0,12739.0,0.0029600723671354,15535.0,train
2021-08-22,California,4328308,65127.0,11958.0,0.0027703962838971,15161.857142857143,train
2021-08-23,California,4341369,65160.0,13061.0,0.0030175763831963,14881.142857142857,train
2021-08-24,California,4352491,65228.0,11122.0,0.002561864702125,13232.42857142857,train
2021-08-25,California,4365584,65368.0,13093.0,0.0030081624522599,13429.0,train
2021-08-26,California,4381691,65483.0,16107.0,0.0036895407349852,13419.714285714286,train
2021-08-27,California,4396238,65605.0,14547.0,0.0033199511330215,13762.0,train
2021-08-28,California,4410353,65676.0,14115.0,0.0032106996936926,13813.57142857143,train
2021-08-29,California,4422246,65746.0,11893.0,0.0026966095457665,15190.57142857143,train
2021-08-30,California,4437703,65793.0,15457.0,0.0034952827138066,14940.714285714286,train
2021-08-31,California,4449186,65863.0,11483.0,0.0025875999362734,14580.0,train
2021-09-01,California,4471918,65987.0,22732.0,0.0051092491974935,13953.142857142857,train
2021-09-02,California,4486276,66153.0,14358.0,0.0032107028796144,13761.42857142857,train
2021-09-03,California,4498298,66297.0,12022.0,0.0026797281308594,12561.0,train
2021-09-04,California,4508025,66388.0,9727.0,0.0021623734132332,12512.142857142857,train
2021-09-05,California,4518576,66481.0,10551.0,0.0023404927878616,10559.142857142857,train
2021-09-06,California,4525630,66496.0,7054.0,0.0015611112881579,10087.0,train
2021-09-07,California,4536771,66569.0,11141.0,0.0024617567056961,9778.285714285714,train
2021-09-08,California,4545832,66722.0,9061.0,0.0019972354787138,9696.42857142857,train
2021-09-09,California,4556885,66898.0,11053.0,0.0024314580917199,9245.142857142857,train
2021-09-10,California,4566746,67062.0,9861.0,0.00216397824391,10531.142857142857,train
2021-09-11,California,4575900,67149.0,9154.0,0.0020044907249057,10189.0,train
2021-09-12,California,4583292,67199.0,7392.0,0.0016154199173932,10146.0,train
2021-09-13,California,4599348,67312.0,16056.0,0.0035031588648508,10323.0,train
2021-09-14,California,4608094,67422.0,8746.0,0.0019015738752536,10350.42857142857,train
2021-09-15,California,4616854,67647.0,8760.0,0.0019010028875279,10223.142857142857,train
2021-09-16,California,4629146,67825.0,12292.0,0.0026624190411912,10176.857142857143,train
2021-09-17,California,4639199,67948.0,10053.0,0.0021716748618427,9125.42857142857,train
2021-09-18,California,4647462,68034.0,8263.0,0.0017811264401461,8828.714285714286,train
2021-09-19,California,4654530,68106.0,7068.0,0.0015208300788689,8656.857142857143,train
2021-09-20,California,4663226,68158.0,8696.0,0.0018682874532982,8290.285714285714,train
2021-09-21,California,4669895,68244.0,6669.0,0.0014301258399227,7924.857142857143,train
2021-09-22,California,4677452,68402.0,7557.0,0.0016182376691553,6966.571428571428,train
2021-09-23,California,4687178,68532.0,9726.0,0.0020793372117982,6125.285714285715,train
2021-09-24,California,4694673,68710.0,7495.0,0.0015990431769392,7733.0,train
2021-09-25,California,4696228,68740.0,1555.0,0.0003312264773287,7538.142857142857,train
2021-09-26,California,4697407,68756.0,1179.0,0.0002510525468524,7479.0,train
2021-09-27,California,4717357,68917.0,19950.0,0.0042470239432095,7409.714285714285,train
2021-09-28,California,4722662,68985.0,5305.0,0.0011245703897331,7486.571428571428,train
2021-09-29,California,4729805,69133.0,7143.0,0.0015124944364004,7459.142857142857,train
2021-09-30,California,4739046,69278.0,9241.0,0.0019537803355529,7441.571428571428,train
2021-10-01,California,4747079,69387.0,8033.0,0.0016950668974304,6781.714285714285,train
2021-10-02,California,4748442,69405.0,1363.0,0.000287123934529,6674.428571428572,train
2021-10-03,California,4749498,69420.0,1056.0,0.0002223887329781,6567.714285714285,train
2021-10-04,California,4764829,69574.0,15331.0,0.0032279200875544,6271.142857142857,train
2021-10-05,California,4769383,69652.0,4554.0,0.00095575308159,6099.142857142857,train
2021-10-06,California,4775779,69819.0,6396.0,0.001341053968616,6075.142857142857,train
2021-10-07,California,4782944,69985.0,7165.0,0.0015002788026832,6072.714285714285,train
2021-10-08,California,4789773,70132.0,6829.0,0.0014277817177035,5795.142857142857,train
2021-10-09,California,4790968,70156.0,1195.0,0.0002494899027574,5904.571428571428,train
2021-10-10,California,4792007,70160.0,1039.0,0.0002168664036161,5664.285714285715,train
2021-10-11,California,4805395,70295.0,13388.0,0.002793818957276,5565.285714285715,train
2021-10-12,California,4810715,70343.0,5320.0,0.0011070890114133,5506.428571428572,train
2021-10-13,California,4815429,70459.0,4714.0,0.0009798959198372,5492.428571428572,train
2021-10-14,California,4821901,70607.0,6472.0,0.0013440131709967,5471.857142857143,train
2021-10-15,California,4828318,70766.0,6417.0,0.0013308029343612,5666.428571428572,train
2021-10-16,California,4829415,70778.0,1097.0,0.0002272012738182,5501.428571428572,train
2021-10-17,California,4830310,70784.0,895.0,0.0001853226529506,5421.285714285715,train
2021-10-18,California,4845060,70981.0,14750.0,0.0030536342387963,5556.571428571428,train
2021-10-19,California,4849225,71046.0,4165.0,0.0008596384771293,5534.428571428572,train
2021-10-20,California,4853378,71192.0,4153.0,0.000856425511293,5543.571428571428,train
2021-10-21,California,4860797,71369.0,7419.0,0.001528626041491,5546.142857142857,train
2021-10-22,California,4867059,71504.0,6262.0,0.0012882661012174,3949.571428571429,train
2021-10-23,California,4868220,71519.0,1161.0,0.0002385424133959,5830.142857142857,train
2021-10-24,California,4869133,71528.0,913.0,0.0001875428801492,5964.142857142857,train
2021-10-25,California,4872707,71639.0,3574.0,0.0007340115786527,6772.714285714285,train
2021-10-26,California,4890036,71800.0,17329.0,0.0035563394228299,6878.142857142857,train
2021-10-27,California,4895127,71935.0,5091.0,0.0010410966299634,6913.428571428572,train
2021-10-28,California,4908206,72026.0,13079.0,0.0026718407918733,6935.714285714285,train
2021-10-29,California,4915206,72140.0,7000.0,0.0014261830086186,8741.142857142857,train
2021-10-30,California,4916614,72144.0,1408.0,0.0002864579836532,6860.285714285715,train
2021-10-31,California,4917683,72140.0,1069.0,0.000217426057852,6847.428571428572,train
2021-11-01,California,4933895,72289.0,16212.0,0.0032966744704772,6183.428571428572,train
2021-11-02,California,4938058,72365.0,4163.0,0.0008437552886715,6257.714285714285,train
2021-11-03,California,4943059,72471.0,5001.0,0.0010127463063414,6288.428571428572,train
2021-11-04,California,4951490,72560.0,8431.0,0.0017056239870898,6299.857142857143,train
2021-11-05,California,4959010,72650.0,7520.0,0.001518734764687,6352.571428571428,train
2021-11-06,California,4960633,72671.0,1623.0,0.0003272830665799,6377.714285714285,train
2021-11-07,California,4961782,72698.0,1149.0,0.00023162366577,6340.0,train
2021-11-08,California,4978363,72811.0,16581.0,0.0033417429463848,6062.857142857143,train
2021-11-09,California,4982702,72922.0,4339.0,0.000871571639111,5425.142857142857,train
2021-11-10,California,4987439,73075.0,4737.0,0.0009506890036772,6484.571428571428,train
2021-11-11,California,4993930,73132.0,6491.0,0.001301469551808,6454.0,train
2021-11-12,California,4996986,73201.0,3056.0,0.000611942898679,5174.285714285715,train
2021-11-13,California,5006025,73279.0,9039.0,0.0018088903991326,5254.571428571428,train
2021-11-14,California,5006960,73286.0,935.0,0.0001867749362018,5282.285714285715,train
2021-11-15,California,5014583,73411.0,7623.0,0.0015224807068561,5301.714285714285,train
2021-11-16,California,5019484,73487.0,4901.0,0.0009773494625575,5735.142857142857,train
2021-11-17,California,5024415,73614.0,4931.0,0.0009823718932064,4708.571428571428,train
2021-11-18,California,5031042,73781.0,6627.0,0.0013189595206606,4724.857142857143,train
2021-11-19,California,5037132,73901.0,6090.0,0.0012104848260061,5262.142857142857,train
2021-11-20,California,5038985,73927.0,1853.0,0.000367868064605,5210.714285714285,train
2021-11-21,California,5040034,73938.0,1049.0,0.0002081768451385,5101.714285714285,train
2021-11-22,California,5051418,74042.0,11384.0,0.0022587149213675,4155.285714285715,train
2021-11-23,California,5055959,74157.0,4541.0,0.0008989555012077,3569.5714285714284,train
2021-11-24,California,5060127,74308.0,4168.0,0.0008243737736006,3393.1428571428573,train
2021-11-25,California,5060129,74314.0,2.0,3.952469966872485e-07,3325.285714285714,train
2021-11-26,California,5062119,74355.0,1990.0,0.0003932706063423,4157.714285714285,train
2021-11-27,California,5062737,74374.0,618.0,0.0001220832619699,4216.857142857143,train
2021-11-28,California,5063311,74385.0,574.0,0.000113377408307,4310.428571428572,train
2021-11-29,California,5080522,74553.0,17211.0,0.0033991591667981,5665.571428571428,train
2021-11-30,California,5085477,74670.0,4955.0,0.0009752934836222,6489.142857142857,train
2021-12-01,California,5090300,74781.0,4823.0,0.0009483869458066,6728.0,train
2021-12-02,California,5099788,74884.0,9488.0,0.0018639372924975,6879.714285714285,train
2021-12-03,California,5107543,74987.0,7755.0,0.0015206514466876,6918.285714285715,train
2021-12-04,California,5109833,75006.0,2290.0,0.0004483564798181,7095.714285714285,train
2021-12-05,California,5111469,75008.0,1636.0,0.000320167019157,7277.571428571428,train
2021-12-06,California,5128950,75102.0,17481.0,0.0034199561808943,7016.571428571428,train
2021-12-07,California,5135147,75169.0,6197.0,0.0012082395032122,6848.714285714285,train
2021-12-08,California,5141243,75279.0,6096.0,0.0011871130466176,6780.0,train
2021-12-09,California,5148904,75374.0,7661.0,0.0014901065753942,6756.428571428572,train
2021-12-10,California,5155484,75445.0,6580.0,0.0012779418687938,6380.857142857143,train
2021-12-11,California,5157293,75468.0,1809.0,0.0003508884907799,6307.285714285715,train
