date,state,cases,deaths,new_cases,pct_change,seven_day_ave
2021-01-25,California,3212939,37499.0,26903.0,0.008444035158422514,22351.428571428572
2021-01-26,California,3234571,38222.0,21632.0,0.006732776439266397,21595.428571428572
2021-01-27,California,3253201,38927.0,18630.0,0.005759650970716068,20816.285714285714
2021-01-28,California,3272829,39527.0,19628.0,0.006033442138988709,19718.285714285714
2021-01-29,California,3292572,40192.0,19743.0,0.006032395826363057,18388.14285714286
2021-01-30,California,3310100,40694.0,17528.0,0.005323497861246418,17139.0
2021-01-31,California,3324064,40928.0,13964.0,0.004218603667562881,16271.857142857143
2021-02-01,California,3341656,41284.0,17592.0,0.00529231687476539,15565.142857142857
2021-02-02,California,3354544,41858.0,12888.0,0.003856770415626265,14746.42857142857
2021-02-03,California,3367104,42434.0,12560.0,0.003744175065224953,13895.57142857143
2021-02-04,California,3381785,43062.0,14681.0,0.004360126684533672,13357.0
2021-02-05,California,3395797,43631.0,14012.0,0.004143373987406163,12789.0
2021-02-06,California,3407369,43987.0,11572.0,0.0034077419822209354,12449.714285714286
2021-02-07,California,3417563,44152.0,10194.0,0.00299175111354244,11882.857142857143
2021-02-08,California,3431179,44440.0,13616.0,0.003984125530385185,11302.285714285714
2021-02-09,California,3441692,44973.0,10513.0,0.0030639613963596712,10661.285714285714
2021-02-10,California,3450284,45436.0,8592.0,0.0024964465152605975,10316.714285714286
2021-02-11,California,3460901,45976.0,10617.0,0.0030771379979155355,9710.0
2021-02-12,California,3470426,46435.0,9525.0,0.0027521734947055787,8480.42857142857
2021-02-13,California,3479586,46865.0,9160.0,0.0026394454167875114,8234.857142857143
2021-02-14,California,3485533,47055.0,5947.0,0.0017091113712952577,7903.714285714285
2021-02-15,California,3490542,47115.0,5009.0,0.0014370829368133275,7508.142857142857
2021-02-16,California,3499336,47446.0,8794.0,0.002519379511835229,7274.714285714285
2021-02-17,California,3505610,47902.0,6274.0,0.0017929115695092257,6832.142857142857
2021-02-18,California,3513458,48334.0,7848.0,0.0022386974021639805,6646.285714285715
2021-02-19,California,3521349,48794.0,7891.0,0.00224593548578067,6641.571428571428
2021-02-20,California,3527411,49111.0,6062.0,0.0017214993458471994,6279.571428571428
2021-02-21,California,3532057,49340.0,4646.0,0.0013171133162537263,6219.285714285715
2021-02-22,California,3537033,49531.0,4976.0,0.0014088107864624888,5903.0
2021-02-23,California,3543293,49869.0,6260.0,0.0017698449519696346,5761.714285714285
2021-02-24,California,3549145,50953.0,5852.0,0.0016515710103568448,5525.428571428572
2021-02-25,California,3554779,51385.0,5634.0,0.0015874245769051942,5360.142857142857
2021-02-26,California,3561681,51794.0,6902.0,0.0019416115600998651,5248.857142857143
2021-02-27,California,3566089,51979.0,4408.0,0.001237617855164519,4971.285714285715
2021-02-28,California,3569578,52213.0,3489.0,0.0009783827604976647,4764.285714285715
2021-03-01,California,3573775,52487.0,4197.0,0.001175769236587687,4710.142857142857
2021-03-02,California,3578092,52774.0,4317.0,0.001207966366097546,4447.285714285715
2021-03-03,California,3582495,53066.0,4403.0,0.0012305441000399764,4426.571428571428
2021-03-04,California,3587750,53457.0,5255.0,0.001466854803705342,4321.428571428572
2021-03-05,California,3592812,53838.0,5062.0,0.0014109121315588613,4318.571428571428
2021-03-06,California,3597075,54124.0,4263.0,0.0011865357831135626,4293.428571428572
2021-03-07,California,3599828,54217.0,2753.0,0.0007653440642745313,4159.857142857143
2021-03-08,California,3604005,54377.0,4177.0,0.0011603332159202395,3917.714285714286
2021-03-09,California,3608146,54620.0,4141.0,0.0011489995158164845,3523.8571428571427
2021-03-10,California,3611614,54877.0,3468.0,0.0009611584453621536,3448.8571428571427
2021-03-11,California,3615174,55132.0,3560.0,0.0009857088825107052,3376.714285714286
2021-03-12,California,3617479,55336.0,2305.0,0.0006375903345177125,3203.1428571428573
2021-03-13,California,3621217,56373.0,3738.0,0.0010333162956854824,2906.1428571428573
2021-03-14,California,3623465,56523.0,2248.0,0.000620785774506194,2891.8571428571427
2021-03-15,California,3626427,56630.0,2962.0,0.0008174495958979122,2893.5714285714284
2021-03-16,California,3628489,56743.0,2062.0,0.0005686037523986442,3023.1428571428573
2021-03-17,California,3631857,56976.0,3368.0,0.0009282100620946476,2801.8571428571427
2021-03-18,California,3635429,57213.0,3572.0,0.0009835188995601651,2759.0
2021-03-19,California,3638641,57417.0,3212.0,0.0008835270885498847,2751.0
2021-03-20,California,3640830,57495.0,2189.0,0.0006015982340659143,2813.1428571428573
2021-03-21,California,3642778,57586.0,1948.0,0.0005350428336394764,2728.714285714286
2021-03-22,California,3645684,57770.0,2906.0,0.0007977428215499849,2574.285714285714
2021-03-23,California,3648181,57936.0,2497.0,0.000684919482873525,2597.285714285714
2021-03-24,California,3650958,58187.0,2777.0,0.0007612012671520674,2586.0
2021-03-25,California,3653449,58413.0,2491.0,0.0006822866765381352,2617.714285714286
2021-03-26,California,3656822,58630.0,3373.0,0.0009232371931289229,2639.5714285714284
2021-03-27,California,3658932,58801.0,2110.0,0.0005770037480632428,2622.8571428571427
2021-03-28,California,3661102,58927.0,2170.0,0.0005930692344104926,2584.285714285714
2021-03-29,California,3664161,59015.0,3059.0,0.0008355407743352306,2605.8571428571427
2021-03-30,California,3666541,59116.0,2380.0,0.0006495347775383742,2662.1428571428573
2021-03-31,California,3669048,59260.0,2507.0,0.0006837507067287696,2773.0
2021-04-01,California,3671690,59396.0,2642.0,0.0007200777967473204,2695.1428571428573
2021-04-02,California,3675457,59601.0,3767.0,0.0010259580738025686,2702.285714285714
2021-04-03,California,3678343,59675.0,2886.0,0.0007852084788366742,2685.285714285714
2021-04-04,California,3679968,59726.0,1625.0,0.000441775005756595,2672.8571428571427
2021-04-05,California,3683077,59788.0,3109.0,0.00084484430299403,2659.8571428571427
2021-04-06,California,3685338,59874.0,2261.0,0.0006138888760673922,2638.0
2021-04-07,California,3687758,59976.0,2420.0,0.0006566561873022625,2651.0
2021-04-08,California,3690309,60115.0,2551.0,0.0006917482112438478,2975.285714285714
2021-04-09,California,3693923,60272.0,3614.0,0.0009793217857907432,3031.1428571428573
2021-04-10,California,3696900,60361.0,2977.0,0.0008059182608841642,3080.8571428571427
2021-04-11,California,3700795,60446.0,3895.0,0.0010535854364468467,3090.5714285714284
2021-04-12,California,3704295,60484.0,3500.0,0.0009457427390602291,3058.285714285714
2021-04-13,California,3706904,60535.0,2609.0,0.0007043175557022163,2945.5714285714284
2021-04-14,California,3709392,60710.0,2488.0,0.0006711800467451567,2837.0
2021-04-15,California,3711717,60797.0,2325.0,0.0006267873549088421,2510.285714285714
2021-04-16,California,3714542,60911.0,2825.0,0.0007611032845444843,2375.285714285714
2021-04-17,California,3716759,60977.0,2217.0,0.000596843433187777,2357.285714285714
2021-04-18,California,3718367,61022.0,1608.0,0.000432634991937908,2280.4285714285716
2021-04-19,California,3720922,61034.0,2555.0,0.0006871295921031528,2313.4285714285716
2021-04-20,California,3723405,61111.0,2483.0,0.0006673077264183203,2233.285714285714
2021-04-21,California,3725355,61199.0,1950.0,0.000523714180971524,1970.0
2021-04-22,California,3727911,61290.0,2556.0,0.0006861091090648586,1933.2857142857142
2021-04-23,California,3730175,61390.0,2264.0,0.0006073106359030245,1958.2857142857142
2021-04-24,California,3730549,61428.0,374.0,0.00010026339246826943,1906.857142857143
2021-04-25,California,3731900,61463.0,1351.0,0.00036214508910092924,1878.857142857143
2021-04-26,California,3734630,61485.0,2730.0,0.0007315308555964073,1711.4285714285713
2021-04-27,California,3736753,61504.0,2123.0,0.0005684632748090834,1721.2857142857142
2021-04-28,California,3738507,61571.0,1754.0,0.000469391474362979,1890.142857142857
2021-04-29,California,3739891,61650.0,1384.0,0.00037020125948683535,1891.2857142857142
2021-04-30,California,3742224,61756.0,2333.0,0.000623814972147585,1822.7142857142858
2021-05-01,California,3743780,61853.0,1556.0,0.0004157955269379343,1831.857142857143
2021-05-02,California,3745139,61924.0,1359.0,0.0003630020994822569,1820.142857142857
2021-05-03,California,3747389,61961.0,2250.0,0.0006007787694928268,1986.4285714285713
2021-05-04,California,3749576,62016.0,2187.0,0.0005836063456450269,1960.857142857143
2021-05-05,California,3751248,62065.0,1672.0,0.00044591708502506044,1924.142857142857
2021-05-06,California,3753796,62169.0,2548.0,0.0006792406153899311,1880.5714285714287
2021-05-07,California,3755950,62211.0,2154.0,0.0005738191420099348,1856.7142857142858
2021-05-08,California,3757249,62270.0,1299.0,0.00034585124935104794,1771.5714285714287
2021-05-09,California,3758303,62310.0,1054.0,0.00028052439431092147,1761.7142857142858
2021-05-10,California,3760386,62332.0,2083.0,0.0005542395065005756,1650.0
2021-05-11,California,3761977,62363.0,1591.0,0.00042309486313363287,1570.142857142857
2021-05-12,California,3763580,62468.0,1603.0,0.0004261057417416225,1571.857142857143
2021-05-13,California,3765346,62573.0,1766.0,0.0004692340803171824,1535.5714285714287
2021-05-14,California,3766941,62626.0,1595.0,0.0004235998497881255,1422.5714285714287
2021-05-15,California,3768252,62647.0,1311.0,0.00034802774983733187,1349.142857142857
2021-05-16,California,3769052,62681.0,800.0,0.00021230002664363035,1347.2857142857142
2021-05-17,California,3770344,62701.0,1292.0,0.00034279176832785474,1317.7142857142858
2021-05-18,California,3771421,62723.0,1077.0,0.00028565032792760015,1280.4285714285713
2021-05-19,California,3773011,62760.0,1590.0,0.00042159175546818695,1203.857142857143
2021-05-20,California,3774570,62811.0,1559.0,0.00041319784119364655,1193.4285714285713
2021-05-21,California,3775904,62857.0,1334.0,0.00035341774029884476,1213.5714285714287
2021-05-22,California,3776679,62903.0,775.0,0.0002052488622592552,1243.857142857143
2021-05-23,California,3777406,62928.0,727.0,0.0001924971648370466,1196.7142857142858
2021-05-24,California,3778839,62947.0,1433.0,0.0003793608629838463,1729.142857142857
2021-05-25,California,3780128,62979.0,1289.0,0.00034111006052395254,1745.142857142857
2021-05-26,California,3781388,63014.0,1260.0,0.0003333220462375941,1745.0
2021-05-27,California,3786674,63163.0,5286.0,0.0013978993956715868,1727.142857142857
2021-05-28,California,3788120,63215.0,1446.0,0.0003818654576548397,1577.7142857142858
2021-05-29,California,3788894,63236.0,774.0,0.0002043229887120912,1580.0
2021-05-30,California,3789496,63247.0,602.0,0.00015888541616626561,1531.857142857143
2021-05-31,California,3789883,63249.0,387.0,0.00010212439860080025,931.4285714285714
2021-06-01,California,3791188,63260.0,1305.0,0.0003443378067344849,893.2857142857143
2021-06-02,California,3792111,63284.0,923.0,0.0002434593061595436,901.1428571428571
2021-06-03,California,3793194,63340.0,1083.0,0.0002855929059037976,923.2857142857143
2021-06-04,California,3794373,62965.0,1179.0,0.00031081985260961176,1036.857142857143
2021-06-05,California,3795202,63000.0,829.0,0.0002184814197234708,1005.2857142857143
2021-06-06,California,3795959,63120.0,757.0,0.00019946237380774612,1009.0
2021-06-07,California,3797141,63132.0,1182.0,0.0003113837636286032,1004.0
2021-06-08,California,3798225,63155.0,1084.0,0.0002854779424834586,976.0
2021-06-09,California,3799174,63167.0,949.0,0.0002498535500135013,944.2857142857143
2021-06-10,California,3800222,63206.0,1048.0,0.0002758494346402074,918.7142857142857
2021-06-11,California,3801205,63251.0,983.0,0.00025866909880534195,907.7142857142857
2021-06-12,California,3801812,63143.0,607.0,0.00015968620476924933,900.5714285714286
2021-06-13,California,3802390,63145.0,578.0,0.00015203276753306127,888.0
2021-06-14,California,3803495,63150.0,1105.0,0.000290606697366691,882.5714285714286
2021-06-15,California,3804529,63205.0,1034.0,0.000271855227889084,905.2857142857143
2021-06-16,California,3805390,63224.0,861.0,0.0002263092225083252,896.5714285714286
2021-06-17,California,3806400,63254.0,1010.0,0.00026541300628846187,906.1428571428571
2021-06-18,California,3807542,63290.0,1142.0,0.0003000210172341422,932.7142857142857
2021-06-19,California,3808088,63309.0,546.0,0.0001433996000570481,938.5714285714286
2021-06-20,California,3808733,63337.0,645.0,0.00016937633794178453,941.2857142857143
2021-06-21,California,3810024,63353.0,1291.0,0.00033895786341542333,941.8571428571429
2021-06-22,California,3811099,63370.0,1075.0,0.00028215045364543556,978.7142857142857
2021-06-23,California,3811979,63425.0,880.0,0.00023090452386576032,1012.8571428571429
2021-06-24,California,3812993,63490.0,1014.0,0.00026600356402806113,1044.5714285714287
2021-06-25,California,3814393,63543.0,1400.0,0.00036716563602401386,1090.142857142857
2021-06-26,California,3815178,63555.0,785.0,0.00020579945485432738,1030.2857142857142
2021-06-27,California,3816045,63586.0,867.0,0.0002272502095577167,675.0
2021-06-28,California,3817655,63597.0,1610.0,0.0004219027815448584,7659.0
2021-06-29,California,3818311,63610.0,656.0,0.0001718332327043104,7715.0
2021-06-30,California,3816704,63662.0,-1607.0,-0.0004208667130571886,7602.857142857143
2021-07-01,California,3866606,63709.0,49902.0,0.013074631933731373,7479.0
2021-07-02,California,3868398,63649.0,1792.0,0.0004634555473197466,7249.0
2021-07-03,California,3868398,63648.0,0.0,0.0,7973.857142857143
2021-07-04,California,3868398,63648.0,0.0,0.0,8393.714285714286
2021-07-05,California,3868398,63648.0,0.0,0.0,5274.571428571428
2021-07-06,California,3874128,63710.0,5730.0,0.0014812333167373293,5355.428571428572
2021-07-07,California,3875460,63748.0,1332.0,0.00034381930591864673,5416.714285714285
2021-07-08,California,3903528,63805.0,28068.0,0.007242495084454514,5575.714285714285
2021-07-09,California,3905886,63870.0,2358.0,0.0006040689345638839,6535.714285714285
2021-07-10,California,3906315,63874.0,429.0,0.00010983423479338228,6381.285714285715
2021-07-11,California,3907428,63877.0,1113.0,0.0002849232588770789,6635.142857142857
2021-07-12,California,3914148,63954.0,6720.0,0.0017198013629424747,3151.8571428571427
2021-07-13,California,3918797,63972.0,4649.0,0.0011877425176565204,3518.8571428571427
2021-07-14,California,3921906,64002.0,3109.0,0.0007933557160526572,3711.4285714285716
2021-07-15,California,3925591,64041.0,3685.0,0.000939594166713853,3785.714285714286
2021-07-16,California,3930518,64083.0,4927.0,0.0012550976400751424,4437.571428571428
2021-07-17,California,3932295,64085.0,1777.0,0.0004521032596720431,4619.571428571428
2021-07-18,California,3933928,64086.0,1633.0,0.00041527911817396124,5102.714285714285
2021-07-19,California,3945211,64127.0,11283.0,0.002868125700317803,5850.571428571428
2021-07-20,California,3951134,64132.0,5923.0,0.0015013138714254914,6412.0
2021-07-21,California,3957625,64146.0,6491.0,0.0016428195044764227,6527.857142857143
2021-07-22,California,3966545,64174.0,8920.0,0.0022538770095701377,6592.285714285715
2021-07-23,California,3975402,64219.0,8857.0,0.0022329256317525914,7310.285714285715
2021-07-24,California,3977990,64220.0,2588.0,0.0006510033450706221,7692.428571428572
2021-07-25,California,3980074,64225.0,2084.0,0.0005238826643605421,7864.0
2021-07-26,California,3996383,64265.0,16309.0,0.004097662505772481,8047.857142857143
2021-07-27,California,4004981,64296.0,8598.0,0.002151445444543265,8392.57142857143
2021-07-28,California,4012673,64325.0,7692.0,0.001920608362436571,8500.0
2021-07-29,California,4022880,64372.0,10207.0,0.0025436909511440398,8676.714285714286
2021-07-30,California,4034150,64415.0,11270.0,0.002801475559798039,9982.285714285714
2021-07-31,California,4037490,64417.0,3340.0,0.0008279315345240956,9844.285714285714
2021-08-01,California,4040811,64417.0,3321.0,0.0008225407369431004,10189.857142857143
2021-08-02,California,4066259,64538.0,25448.0,0.006297745675311273,10519.714285714286
2021-08-03,California,4073891,64533.0,7632.0,0.0018769094639570216,11034.714285714286
2021-08-04,California,4084002,64626.0,10111.0,0.002481902436761274,11147.42857142857
2021-08-05,California,4096518,64680.0,12516.0,0.0030646410065420238,13366.285714285714
2021-08-06,California,4111393,64719.0,14875.0,0.003631132586259911,11586.42857142857
2021-08-07,California,4115522,64732.0,4129.0,0.0010042824901439484,11878.142857142857
2021-08-08,California,4134375,64777.0,18853.0,0.0045809498770750245,12073.57142857143
2021-08-09,California,4147364,64787.0,12989.0,0.003141708238851182,11908.0
2021-08-10,California,4157038,64838.0,9674.0,0.0023325659382682495,11928.142857142857
2021-08-11,California,4168517,64481.0,11479.0,0.0027613411279858724,13243.42857142857
2021-08-12,California,4179874,64533.0,11357.0,0.0027244701173103625,12177.285714285714
2021-08-13,California,4194890,64596.0,15016.0,0.003592452786854272,12211.57142857143
2021-08-14,California,4208226,64630.0,13336.0,0.0031791060075472277,12386.857142857143
2021-08-15,California,4219616,64661.0,11390.0,0.002706603685258324,12990.57142857143
2021-08-16,California,4232845,64684.0,13229.0,0.003135119404230169,13949.857142857143
2021-08-17,California,4243746,64727.0,10901.0,0.0025753364462908213,15531.57142857143
2021-08-18,California,4259451,64816.0,15705.0,0.003700739865204028,15446.285714285714
2021-08-19,California,4277523,64908.0,18072.0,0.004242800304546268,15527.42857142857
2021-08-20,California,4303611,65020.0,26088.0,0.006098856744896519,15503.42857142857
2021-08-21,California,4316350,65082.0,12739.0,0.002960072367135469,15535.0
2021-08-22,California,4328308,65127.0,11958.0,0.002770396283897192,15161.857142857143
2021-08-23,California,4341369,65160.0,13061.0,0.00301757638319633,14881.142857142857
2021-08-24,California,4352491,65228.0,11122.0,0.0025618647021250496,13232.42857142857
2021-08-25,California,4365584,65368.0,13093.0,0.003008162452259988,13429.0
2021-08-26,California,4381691,65483.0,16107.0,0.003689540734985286,13419.714285714286
2021-08-27,California,4396238,65605.0,14547.0,0.003319951133021526,13762.0
2021-08-28,California,4410353,65676.0,14115.0,0.003210699693692698,13813.57142857143
2021-08-29,California,4422246,65746.0,11893.0,0.0026966095457665595,15190.57142857143
2021-08-30,California,4437703,65793.0,15457.0,0.0034952827138066134,14940.714285714286
2021-08-31,California,4449186,65863.0,11483.0,0.0025875999362734436,14580.0
2021-09-01,California,4471918,65987.0,22732.0,0.0051092491974935594,13953.142857142857
2021-09-02,California,4486276,66153.0,14358.0,0.0032107028796144466,13761.42857142857
2021-09-03,California,4498298,66297.0,12022.0,0.0026797281308594822,12561.0
2021-09-04,California,4508025,66388.0,9727.0,0.0021623734132332206,12512.142857142857
2021-09-05,California,4518576,66481.0,10551.0,0.0023404927878616366,10559.142857142857
2021-09-06,California,4525630,66496.0,7054.0,0.0015611112881579459,10087.0
2021-09-07,California,4536771,66569.0,11141.0,0.00246175670569615,9778.285714285714
2021-09-08,California,4545832,66722.0,9061.0,0.001997235478713888,9696.42857142857
2021-09-09,California,4556885,66898.0,11053.0,0.0024314580917199624,9245.142857142857
2021-09-10,California,4566746,67062.0,9861.0,0.002163978243910014,10531.142857142857
2021-09-11,California,4575900,67149.0,9154.0,0.0020044907249057164,10189.0
2021-09-12,California,4583292,67199.0,7392.0,0.0016154199173932238,10146.0
2021-09-13,California,4599348,67312.0,16056.0,0.003503158864850864,10323.0
2021-09-14,California,4608094,67422.0,8746.0,0.0019015738752536926,10350.42857142857
2021-09-15,California,4616854,67647.0,8760.0,0.001901002887527925,10223.142857142857
2021-09-16,California,4629146,67825.0,12292.0,0.002662419041191244,10176.857142857143
2021-09-17,California,4639199,67948.0,10053.0,0.002171674861842776,9125.42857142857
2021-09-18,California,4647462,68034.0,8263.0,0.0017811264401461635,8828.714285714286
2021-09-19,California,4654530,68106.0,7068.0,0.00152083007886894,8656.857142857143
2021-09-20,California,4663226,68158.0,8696.0,0.0018682874532982563,8290.285714285714
2021-09-21,California,4669895,68244.0,6669.0,0.0014301258399227468,7924.857142857143
2021-09-22,California,4677452,68402.0,7557.0,0.0016182376691553646,6966.571428571428
2021-09-23,California,4687178,68532.0,9726.0,0.0020793372117982045,6125.285714285715
2021-09-24,California,4694673,68710.0,7495.0,0.0015990431769392632,7733.0
2021-09-25,California,4696228,68740.0,1555.0,0.0003312264773287499,7538.142857142857
2021-09-26,California,4697407,68756.0,1179.0,0.00025105254685242606,7479.0
2021-09-27,California,4717357,68917.0,19950.0,0.004247023943209527,7409.714285714285
2021-09-28,California,4722662,68985.0,5305.0,0.001124570389733126,7486.571428571428
2021-09-29,California,4729805,69133.0,7143.0,0.0015124944364004467,7459.142857142857
2021-09-30,California,4739046,69278.0,9241.0,0.001953780335552935,7441.571428571428
2021-10-01,California,4747079,69387.0,8033.0,0.001695066897430486,6781.714285714285
2021-10-02,California,4748442,69405.0,1363.0,0.00028712393452900997,6674.428571428572
2021-10-03,California,4749498,69420.0,1056.0,0.00022238873297819595,6567.714285714285
2021-10-04,California,4764829,69574.0,15331.0,0.003227920087554459,6271.142857142857
2021-10-05,California,4769383,69652.0,4554.0,0.0009557530815900162,6099.142857142857
2021-10-06,California,4775779,69819.0,6396.0,0.0013410539686160572,6075.142857142857
2021-10-07,California,4782944,69985.0,7165.0,0.0015002788026832192,6072.714285714285
2021-10-08,California,4789773,70132.0,6829.0,0.0014277817177035246,5795.142857142857
2021-10-09,California,4790968,70156.0,1195.0,0.000249489902757416,5904.571428571428
2021-10-10,California,4792007,70160.0,1039.0,0.00021686640361617826,5664.285714285715
2021-10-11,California,4805395,70295.0,13388.0,0.0027938189572760397,5565.285714285715
2021-10-12,California,4810715,70343.0,5320.0,0.0011070890114133203,5506.428571428572
2021-10-13,California,4815429,70459.0,4714.0,0.0009798959198372703,5492.428571428572
2021-10-14,California,4821901,70607.0,6472.0,0.0013440131709967496,5471.857142857143
2021-10-15,California,4828318,70766.0,6417.0,0.0013308029343612748,5666.428571428572
2021-10-16,California,4829415,70778.0,1097.0,0.00022720127381825606,5501.428571428572
2021-10-17,California,4830310,70784.0,895.0,0.0001853226529506813,5421.285714285715
2021-10-18,California,4845060,70981.0,14750.0,0.0030536342387963433,5556.571428571428
2021-10-19,California,4849225,71046.0,4165.0,0.000859638477129332,5534.428571428572
2021-10-20,California,4853378,71192.0,4153.0,0.0008564255112930574,5543.571428571428
2021-10-21,California,4860797,71369.0,7419.0,0.0015286260414910657,5546.142857142857
2021-10-22,California,4867059,71504.0,6262.0,0.0012882661012174612,3949.5714285714284
2021-10-23,California,4868220,71519.0,1161.0,0.00023854241339593685,5830.142857142857
2021-10-24,California,4869133,71528.0,913.0,0.00018754288014921627,5964.142857142857
2021-10-25,California,4872707,71639.0,3574.0,0.0007340115786527157,6772.714285714285
2021-10-26,California,4890036,71800.0,17329.0,0.003556339422829957,6878.142857142857
2021-10-27,California,4895127,71935.0,5091.0,0.0010410966299634339,6913.428571428572
2021-10-28,California,4908206,72026.0,13079.0,0.0026718407918733256,6935.714285714285
2021-10-29,California,4915206,72140.0,7000.0,0.0014261830086186311,8741.142857142857
2021-10-30,California,4916614,72144.0,1408.0,0.00028645798365323216,6860.285714285715
2021-10-31,California,4917683,72140.0,1069.0,0.00021742605785202151,6847.428571428572
2021-11-01,California,4933895,72289.0,16212.0,0.003296674470477212,6183.428571428572
2021-11-02,California,4938058,72365.0,4163.0,0.0008437552886715327,6257.714285714285
2021-11-03,California,4943059,72471.0,5001.0,0.0010127463063414055,6288.428571428572
2021-11-04,California,4951490,72560.0,8431.0,0.0017056239870898438,6299.857142857143
2021-11-05,California,4959010,72650.0,7520.0,0.001518734764687002,6352.571428571428
2021-11-06,California,4960633,72671.0,1623.0,0.0003272830665799198,6377.714285714285
2021-11-07,California,4961782,72698.0,1149.0,0.0002316236657700088,6340.0
2021-11-08,California,4978363,72811.0,16581.0,0.0033417429463848958,6062.857142857143
2021-11-09,California,4982702,72922.0,4339.0,0.0008715716391110018,5425.142857142857
2021-11-10,California,4987439,73075.0,4737.0,0.0009506890036772297,6484.571428571428
2021-11-11,California,4993930,73132.0,6491.0,0.0013014695518080988,6454.0
2021-11-12,California,4996986,73201.0,3056.0,0.000611942898679052,5174.285714285715
2021-11-13,California,5006025,73279.0,9039.0,0.0018088903991326788,5254.571428571428
2021-11-14,California,5006960,73286.0,935.0,0.00018677493620189445,5282.285714285715
2021-11-15,California,5014583,73411.0,7623.0,0.001522480706856122,5301.714285714285
2021-11-16,California,5019484,73487.0,4901.0,0.000977349462557564,5735.142857142857
2021-11-17,California,5024415,73614.0,4931.0,0.0009823718932064907,4708.571428571428
2021-11-18,California,5031042,73781.0,6627.0,0.0013189595206606342,4724.857142857143
2021-11-19,California,5037132,73901.0,6090.0,0.001210484826006164,5262.142857142857
2021-11-20,California,5038985,73927.0,1853.0,0.00036786806460509247,5210.714285714285
2021-11-21,California,5040034,73938.0,1049.0,0.00020817684513851908,5101.714285714285
2021-11-22,California,5051418,74042.0,11384.0,0.002258714921367533,4155.285714285715
2021-11-23,California,5055959,74157.0,4541.0,0.0008989555012077766,3569.5714285714284
2021-11-24,California,5060127,74308.0,4168.0,0.0008243737736006729,3393.1428571428573
2021-11-25,California,5060129,74314.0,2.0,3.952469966872485e-07,3325.285714285714
2021-11-26,California,5062119,74355.0,1990.0,0.0003932706063423108,4157.714285714285
2021-11-27,California,5062737,74374.0,618.0,0.0001220832619699408,4216.857142857143
2021-11-28,California,5063311,74385.0,574.0,0.00011337740830708043,4310.428571428572
2021-11-29,California,5080522,74553.0,17211.0,0.003399159166798116,5665.571428571428
2021-11-30,California,5085477,74670.0,4955.0,0.0009752934836222416,6489.142857142857
2021-12-01,California,5090300,74781.0,4823.0,0.0009483869458066785,6728.0
2021-12-02,California,5099788,74884.0,9488.0,0.001863937292497564,6879.714285714285
2021-12-03,California,5107543,74987.0,7755.0,0.0015206514466876708,6918.285714285715
2021-12-04,California,5109833,75006.0,2290.0,0.0004483564798181128,7095.714285714285
2021-12-05,California,5111469,75008.0,1636.0,0.00032016701915704715,7277.571428571428
2021-12-06,California,5128950,75102.0,17481.0,0.0034199561808943013,7016.571428571428
2021-12-07,California,5135147,75169.0,6197.0,0.0012082395032122495,6848.714285714285
2021-12-08,California,5141243,75279.0,6096.0,0.0011871130466176716,6780.0
2021-12-09,California,5148904,75374.0,7661.0,0.0014901065753942788,6756.428571428572
2021-12-10,California,5155484,75445.0,6580.0,0.0012779418687938193,6380.857142857143
2021-12-11,California,5157293,75468.0,1809.0,0.00035088849077991036,6307.285714285715
2021-12-12,California,5158764,75477.0,1471.0,0.00028522715308199054,6202.857142857143
2021-12-13,California,5173616,75571.0,14852.0,0.002878984190786804,6287.285714285715
2021-12-14,California,5179298,75637.0,5682.0,0.0010982647339887741,6594.285714285715
2021-12-15,California,5184663,75718.0,5365.0,0.0010358546660185208,6864.571428571428
2021-12-16,California,5192915,75792.0,8252.0,0.0015916174301009445,7154.714285714285
2021-12-17,California,5201644,75898.0,8729.0,0.001680944132534501,7759.285714285715
2021-12-18,California,5205345,75917.0,3701.0,0.0007115058239279826,8501.857142857143
2021-12-19,California,5208847,75927.0,3502.0,0.0006727700085200627,9505.857142857143
2021-12-20,California,5227931,76014.0,19084.0,0.0036637666646763822,11193.142857142857
2021-12-21,California,5238811,76078.0,10880.0,0.002081129226839451,12851.57142857143
2021-12-22,California,5251204,76151.0,12393.0,0.0023656131133571456,12322.857142857143
2021-12-23,California,5271267,76249.0,20063.0,0.0038206476076725338,14793.142857142857
2021-12-24,California,5291605,76317.0,20338.0,0.0038582754392824103,14448.0
2021-12-25,California,5291605,76319.0,0.0,0.0,19948.571428571428
2021-12-26,California,5312399,76332.0,20794.0,0.003929620597153516,22487.0
2021-12-27,California,5329067,76368.0,16668.0,0.003137565533010589,26671.428571428572
2021-12-28,California,5378451,76453.0,49384.0,0.009266912951178874,32001.14285714286
2021-12-29,California,5408613,76548.0,30162.0,0.005607934329047604,32001.14285714286
2021-12-30,California,5457967,76644.0,49354.0,0.009125075134789551,35417.71428571428
2021-12-31,California,5515613,76709.0,57646.0,0.010561808087150348,39659.71428571428
2022-01-01,California,5515613,76709.0,0.0,0.0,52855.142857142855
2022-01-02,California,5560323,76712.0,44710.0,0.008106079958836832,57019.28571428572
2022-01-03,California,5606685,76745.0,46362.0,0.008338004824539835,62096.71428571428
2022-01-04,California,5748437,76821.0,141752.0,0.02528267594844369,69663.28571428571
2022-01-05,California,5807748,76967.0,59311.0,0.0103177611583809,74577.0
